"Date","Price","Open","High","Low","Vol.","Change %"
"May 15, 2017","28.440","28.910","29.400","27.700","30.57K","-1.63%"
"May 14, 2017","28.910","29.170","29.750","28.020","17.32K","-0.89%"
"May 13, 2017","29.170","29.290","29.600","27.830","43.27K","-0.41%"
"May 12, 2017","29.290","30.000","30.930","28.780","44.50K","-2.37%"
"May 11, 2017","30.000","30.030","30.580","29.390","28.17K","-0.10%"
"May 10, 2017","30.030","28.640","31.390","27.890","41.46K","4.85%"
"May 09, 2017","28.640","30.150","31.580","26.500","150.45K","-5.01%"
"May 08, 2017","30.150","33.720","35.000","27.700","242.13K","-10.59%"
"May 07, 2017","33.720","29.400","35.500","29.000","200.70K","14.69%"
"May 06, 2017","29.400","28.440","30.690","28.100","141.97K","3.38%"
"May 05, 2017","28.440","27.250","31.500","26.190","254.90K","4.37%"
"May 04, 2017","27.250","27.160","27.840","25.000","206.13K","0.33%"
"May 03, 2017","27.160","24.760","27.550","24.470","105.81K","9.69%"
"May 02, 2017","24.760","24.660","25.150","24.000","55.14K","0.41%"
"May 01, 2017","24.660","25.250","25.800","23.920","160.48K","-2.34%"
"Apr 30, 2017","25.250","24.550","26.300","24.500","137.99K","2.85%"
"Apr 29, 2017","24.550","23.860","24.900","23.680","100.32K","2.89%"
"Apr 28, 2017","23.860","23.100","24.300","22.860","122.77K","3.29%"
"Apr 27, 2017","23.100","21.220","23.810","21.010","252.36K","8.86%"
"Apr 26, 2017","21.220","21.320","21.600","20.880","162.81K","-0.47%"
"Apr 25, 2017","21.320","21.060","21.700","21.060","91.23K","1.23%"
"Apr 24, 2017","21.060","21.860","22.040","21.050","60.57K","-3.66%"
"Apr 23, 2017","21.860","21.800","22.030","21.520","67.70K","0.28%"
"Apr 22, 2017","21.800","21.780","21.950","21.290","92.97K","0.09%"
"Apr 21, 2017","21.780","21.030","21.800","21.000","60.23K","3.57%"
"Apr 20, 2017","21.030","21.200","22.040","20.990","70.88K","-0.80%"
"Apr 19, 2017","21.200","21.940","21.960","21.150","36.62K","-3.37%"
"Apr 18, 2017","21.940","21.220","22.000","21.050","86.27K","3.39%"
"Apr 17, 2017","21.220","20.890","21.630","20.700","94.03K","1.58%"
"Apr 16, 2017","20.890","21.080","21.150","20.640","50.76K","-0.90%"
"Apr 15, 2017","21.080","21.210","21.730","20.750","81.80K","-0.61%"
"Apr 14, 2017","21.210","21.760","22.320","20.100","93.39K","-2.53%"
"Apr 13, 2017","21.760","22.150","22.440","21.690","84.41K","-1.76%"
"Apr 12, 2017","22.150","21.820","22.700","21.580","84.70K","1.51%"
"Apr 11, 2017","21.820","22.350","22.480","21.570","69.37K","-2.37%"
"Apr 10, 2017","22.350","21.050","22.900","21.050","126.06K","6.18%"
"Apr 09, 2017","21.050","21.050","21.590","20.000","92.16K","0.00%"
"Apr 08, 2017","21.050","19.780","21.600","19.380","149.48K","6.42%"
"Apr 07, 2017","19.780","19.420","20.330","19.160","68.33K","1.85%"
"Apr 06, 2017","19.420","19.910","20.250","18.600","189.93K","-2.46%"
"Apr 05, 2017","19.910","20.480","20.550","19.710","83.42K","-2.78%"
"Apr 04, 2017","20.480","20.210","20.900","19.780","77.13K","1.34%"
"Apr 03, 2017","20.210","19.670","21.030","19.500","133.50K","2.75%"
"Apr 02, 2017","19.670","21.000","21.290","19.670","137.39K","-6.33%"
"Apr 01, 2017","21.000","20.230","21.230","19.000","127.69K","3.81%"
"Mar 31, 2017","20.230","19.850","20.800","19.410","128.77K","1.91%"
"Mar 30, 2017","19.850","20.870","21.150","19.850","103.69K","-4.89%"
"Mar 29, 2017","20.870","19.390","21.200","19.120","132.61K","7.63%"
"Mar 28, 2017","19.390","19.290","20.290","17.800","223.43K","0.52%"
"Mar 27, 2017","19.290","19.380","20.060","17.350","216.14K","-0.46%"
"Mar 26, 2017","19.380","20.100","20.600","19.130","143.15K","-3.58%"
"Mar 25, 2017","20.100","21.300","21.700","19.650","234.75K","-5.63%"
"Mar 24, 2017","21.300","21.760","22.280","20.640","230.25K","-2.11%"
"Mar 23, 2017","21.760","21.250","22.420","20.500","136.45K","2.40%"
"Mar 22, 2017","21.250","21.280","22.340","20.320","185.75K","-0.14%"
"Mar 21, 2017","21.280","22.300","22.870","20.590","345.52K","-4.57%"
"Mar 20, 2017","22.300","22.850","24.440","22.000","186.69K","-2.41%"
"Mar 19, 2017","22.850","19.830","24.500","19.830","464.17K","15.23%"
"Mar 18, 2017","19.830","21.810","22.040","17.800","425.10K","-9.08%"
"Mar 17, 2017","21.810","22.200","25.100","19.210","589.05K","-1.76%"
"Mar 16, 2017","22.200","19.060","23.000","18.750","528.10K","16.47%"
"Mar 15, 2017","19.060","17.650","19.810","17.400","272.00K","7.99%"
"Mar 14, 2017","17.650","18.260","18.500","17.130","211.70K","-3.34%"
"Mar 13, 2017","18.260","16.840","19.400","16.500","485.05K","8.43%"
"Mar 12, 2017","16.840","14.670","17.190","14.360","573.46K","14.79%"
"Mar 11, 2017","14.670","13.160","14.740","12.920","202.43K","11.47%"
"Mar 10, 2017","13.160","13.030","13.520","12.100","391.69K","1.00%"
"Mar 09, 2017","13.030","12.500","13.710","12.360","163.28K","4.24%"
"Mar 08, 2017","12.500","13.700","13.870","12.500","250.15K","-8.76%"
"Mar 07, 2017","13.700","15.450","15.500","13.580","269.48K","-11.33%"
"Mar 06, 2017","15.450","15.310","15.900","14.850","183.65K","0.91%"
"Mar 05, 2017","15.310","13.670","16.000","13.670","184.48K","12.00%"
"Mar 04, 2017","13.670","14.080","14.360","13.050","88.35K","-2.91%"
"Mar 03, 2017","14.080","13.090","14.870","12.850","264.14K","7.56%"
"Mar 02, 2017","13.090","12.330","13.500","12.180","291.51K","6.16%"
"Mar 01, 2017","12.330","12.270","13.000","12.190","192.54K","0.49%"
"Feb 28, 2017","12.270","12.000","12.400","11.600","136.72K","2.25%"
"Feb 27, 2017","12.000","12.000","12.180","12.000","35.47K","0.00%"
"Feb 26, 2017","12.000","11.920","12.200","11.800","37.30K","0.67%"
"Feb 25, 2017","11.920","12.100","12.250","11.780","52.28K","-6.73%"
"Feb 24, 2017","12.780","12.780","12.780","12.780","-","0.00%"
"Feb 23, 2017","12.780","12.850","13.020","12.670","21.52K","-0.54%"
"Feb 22, 2017","12.850","12.520","12.940","12.210","55.70K","2.64%"
"Feb 21, 2017","12.520","12.280","12.540","12.000","65.34K","1.95%"
"Feb 20, 2017","12.280","13.110","13.110","11.480","243.83K","-6.33%"
"Feb 19, 2017","13.110","13.460","13.480","13.070","9.12K","-2.60%"
"Feb 18, 2017","13.460","13.450","13.670","13.200","15.52K","0.07%"
"Feb 17, 2017","13.450","13.190","13.460","13.160","26.27K","1.97%"
"Feb 16, 2017","13.190","13.750","13.800","12.910","47.48K","-4.07%"
"Feb 15, 2017","13.750","13.010","13.800","12.910","104.60K","5.69%"
"Feb 14, 2017","13.010","12.260","13.300","12.150","41.50K","6.12%"
"Feb 13, 2017","12.260","12.290","12.340","12.150","29.99K","-0.24%"
"Feb 12, 2017","12.290","12.270","12.340","12.130","16.83K","0.16%"
"Feb 11, 2017","12.270","12.060","12.330","12.060","21.67K","1.74%"
"Feb 10, 2017","12.060","12.000","12.180","11.750","29.20K","0.50%"
"Feb 09, 2017","12.000","12.690","12.810","11.480","81.86K","-5.44%"
"Feb 08, 2017","12.690","12.500","12.800","12.350","34.85K","1.52%"
"Feb 07, 2017","12.500","12.640","13.050","12.460","42.06K","-1.11%"
"Feb 06, 2017","12.640","12.600","12.710","12.400","20.98K","0.32%"
"Feb 05, 2017","12.600","12.480","12.820","12.480","13.83K","0.96%"
"Feb 04, 2017","12.480","12.560","13.000","12.280","90.06K","-0.64%"
"Feb 03, 2017","12.560","13.130","13.170","12.020","76.55K","-4.34%"
"Feb 02, 2017","13.130","13.170","13.400","13.040","25.25K","-0.30%"
"Feb 01, 2017","13.170","13.020","13.220","12.800","41.48K","1.15%"
"Jan 31, 2017","13.020","12.730","13.230","12.650","18.76K","2.28%"
"Jan 30, 2017","12.730","12.630","12.870","12.530","10.68K","0.79%"
"Jan 29, 2017","12.630","12.940","13.230","12.420","15.33K","-2.40%"
"Jan 28, 2017","12.940","12.150","13.150","12.010","75.49K","6.50%"
"Jan 27, 2017","12.150","11.910","12.150","11.580","24.89K","2.02%"
"Jan 26, 2017","11.910","11.810","12.140","11.600","23.92K","0.85%"
"Jan 25, 2017","11.810","11.680","11.820","11.330","49.48K","1.11%"
"Jan 24, 2017","11.680","12.200","12.210","11.640","35.07K","-4.26%"
"Jan 23, 2017","12.200","12.100","12.220","12.010","14.77K","0.83%"
"Jan 22, 2017","12.100","12.090","12.260","11.790","26.15K","0.08%"
"Jan 21, 2017","12.090","11.880","12.240","11.830","40.51K","1.77%"
"Jan 20, 2017","11.880","12.150","12.200","11.750","32.09K","-2.22%"
"Jan 19, 2017","12.150","12.000","12.350","11.650","37.85K","1.25%"
"Jan 18, 2017","12.000","12.330","12.760","11.500","91.72K","-2.68%"
"Jan 17, 2017","12.330","10.510","12.470","10.510","86.92K","17.32%"
"Jan 16, 2017","10.510","10.680","11.000","10.250","66.99K","-1.59%"
"Jan 15, 2017","10.680","11.080","11.150","9.740","96.12K","-3.61%"
"Jan 14, 2017","11.080","11.200","11.700","10.950","41.16K","-1.07%"
"Jan 13, 2017","11.200","12.000","12.040","11.000","52.04K","-6.67%"
"Jan 12, 2017","12.000","11.730","12.310","11.100","56.59K","2.30%"
"Jan 11, 2017","11.730","13.500","13.630","11.010","155.27K","-13.11%"
"Jan 10, 2017","13.500","13.600","14.000","13.350","29.56K","-0.74%"
"Jan 09, 2017","13.600","13.500","13.660","12.590","50.22K","0.74%"
"Jan 08, 2017","13.500","13.000","14.030","12.790","49.90K","3.85%"
"Jan 07, 2017","13.000","13.780","14.130","12.200","116.08K","-5.66%"
"Jan 06, 2017","13.780","15.920","16.690","13.400","122.33K","-13.44%"
"Jan 05, 2017","15.920","18.320","18.470","14.390","222.67K","-13.10%"
"Jan 04, 2017","18.320","15.720","18.450","15.440","105.66K","16.54%"
"Jan 03, 2017","15.720","16.120","16.930","14.800","82.02K","-2.48%"
"Jan 02, 2017","16.120","13.570","16.500","13.570","90.06K","18.79%"
"Jan 01, 2017","13.570","13.790","14.310","13.400","21.99K","-1.60%"
